18:41:52.430 : tid: MN0: Create (tid:4364)
18:41:52.430 : tid: MN0: Debug ver [5.11.0.99999(00000000)]
18:41:52.430 : tid: MN0: Build date: [(Jul 17 2023) 18:09:24]
18:41:52.430 : tid: MN0: affinity already applied (65534)
18:41:52.674 : tid:   1: _oneContact=1, maxContacts=1
18:41:52.674 : tid:   1: maxPCNodeVerts=4000
18:41:52.674 : tid:   1: use pointcloud multithread
18:41:52.676 : tid:   1: 0: TestType=2,  duplicatesOpt=1 {
18:41:52.680 : tid:   1:  Exec {
18:41:52.681 : tid:   1:   Found 245 pairs
18:41:52.682 : tid:   1:   3D_object	0
18:41:52.682 : tid:   1:   3D_object	1
18:41:52.682 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
18:41:52.682 : tid:   1:   triangle	(-22.223; -5.841; 47.025)	(-22.656; -5.841; 50.146)	(-21.306; -5.841; 54.512)	0
18:41:52.682 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
18:41:52.682 : tid:   1:   triangle	(-21.693; -5.841; 53.217)	(-21.750; -5.841; 54.336)	(-23.100; -5.841; 50.739)	0
18:41:52.682 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
18:41:52.682 : tid:   1:   triangle	(-21.693; -5.841; 53.217)	(-23.100; -5.841; 50.739)	(-24.162; -5.841; 47.360)	0
18:41:52.682 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
18:41:52.682 : tid:   1:   triangle	(-23.100; -5.841; 50.739)	(-21.750; -5.841; 54.336)	(-22.656; -5.841; 50.146)	0
18:41:52.682 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
18:41:52.682 : tid:   1:   triangle	(-22.223; -5.841; 47.025)	(-21.306; -5.841; 54.512)	(-21.161; -5.841; 53.124)	0
