18:22:03.264 : tid: MN0: Create (tid:24080)
18:22:03.267 : tid: MN0: Debug ver [5.13.0.99999(00000000)]
18:22:03.267 : tid: MN0: Build date: [(Mar  6 2024) 18:12:57]
18:22:03.267 : tid: MN0: cores: available: 16, utilized: 15
18:22:03.579 : tid:   1: ==========================================================
18:22:03.580 : tid:   1: New test: _oneContact=1, maxContacts=1
18:22:03.580 : tid:   1: maxPCNodeVerts=4000
18:22:03.580 : tid:   1: use pointcloud multithread
18:22:03.580 : tid:   1: ==========================================================
18:22:03.582 : tid:   1: 0: TestType='Tolerance',  CheckInside {
18:22:03.589 : tid:   1:  === Process 2x1 frags ===
18:22:03.590 : tid:   1:  0 exec 0:0 {
18:22:03.594 : tid:   1:   Found 506 pairs
18:22:03.594 : tid:   1:   3D_object	0
18:22:03.594 : tid:   1:   3D_object	1
18:22:03.602 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
18:22:03.602 : tid:   1:   triangle	(39.047; 7.990; -173.231)	(39.047; 7.990; -173.230)	(40.815; 7.990; -173.231)	0
18:22:03.602 : tid:   1:   triangle	(41.157; 0.309; -173.170)	(41.157; 0.309; -174.154)	(41.157; 12.467; -174.154)	1
18:22:03.602 : tid:   1:   triangle	(39.047; 7.990; -173.231)	(39.047; 7.990; -173.230)	(40.815; 7.990; -173.231)	0
18:22:03.602 : tid:   1:   triangle	(41.157; 12.467; -174.154)	(41.157; 12.467; -173.170)	(41.157; 0.309; -173.170)	1
18:22:03.602 : tid:   1:   triangle	(39.047; 7.990; -173.231)	(39.047; 7.990; -173.230)	(40.815; 7.990; -173.231)	0
18:22:03.603 : tid:   1:   triangle	(41.157; 0.309; -173.170)	(41.157; 0.309; -174.154)	(41.157; 12.467; -174.154)	1
18:22:03.603 : tid:   1:   triangle	(40.815; 7.370; -173.230)	(40.815; 6.385; -173.230)	(39.274; 7.370; -173.230)	0
18:22:03.603 : tid:   1:   triangle	(41.157; 12.467; -174.154)	(41.157; 12.467; -173.170)	(41.157; 0.309; -173.170)	1
18:22:03.603 : tid:   1:   triangle	(40.815; 7.370; -173.230)	(40.815; 6.385; -173.230)	(39.274; 7.370; -173.230)	0
18:22:03.603 : tid:   1:   triangle	(41.157; 0.309; -173.170)	(41.157; 0.309; -174.154)	(41.157; 12.467; -174.154)	1
18:22:03.603 : tid:   1:   triangle	(39.047; 7.990; -173.230)	(39.274; 7.370; -173.230)	(40.815; 6.385; -173.230)	0
