18:16:02.338 : tid: MN0: Create (tid:38584)
18:16:02.340 : tid: MN0: Debug ver [5.11.0.99999(00000000)]
18:16:02.340 : tid: MN0: Build date: [(Jul  4 2023) 18:12:40]
18:16:02.340 : tid: MN0: cores: available: 16, utilized: 15
18:16:02.388 : tid:   1: _oneContact=1, maxContacts=1
18:16:02.388 : tid:   1: maxPCNodeVerts=4000
18:16:02.389 : tid:   1: use pointcloud multithread
18:16:02.389 : tid:   1: 0: TestType=2,  {
18:16:02.393 : tid:   1:  Exec {
18:16:02.394 : tid:   1:   Found 418 pairs
18:16:02.394 : tid:   1:   3D_object	0
18:16:02.394 : tid:   1:   3D_object	1
18:16:02.396 : tid:   1:   triangle	(-0.734; 19.569; -136.584)	(-0.710; 18.799; -136.465)	(-0.697; 19.913; -136.423)	1
18:16:02.396 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
18:16:02.396 : tid:   1:   triangle	(-0.393; 19.925; -136.042)	(-0.393; 18.554; -136.042)	(-0.244; 19.559; -135.970)	1
18:16:02.396 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
18:16:02.396 : tid:   1:   triangle	(-0.625; 19.969; -136.274)	(-0.625; 18.703; -136.274)	(-0.522; 19.619; -136.145)	1
18:16:02.396 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
18:16:02.396 : tid:   1:   triangle	(-0.734; 19.569; -136.584)	(-0.734; 19.913; -136.749)	(-0.737; 18.799; -136.705)	1
18:16:02.396 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
18:16:02.396 : tid:   1:   triangle	(-0.393; 18.554; -136.042)	(-0.393; 19.925; -136.042)	(-0.522; 19.619; -136.145)	1
18:16:02.396 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
18:16:02.396 : tid:   1:   triangle	(-0.625; 18.703; -136.274)	(-0.625; 19.969; -136.274)	(-0.697; 19.913; -136.423)	1
