10:38:40.94  : tid: MN0: Create (tid:32684)
10:38:40.98  : tid: MN0: Debug ver [5.13.0.99999(00000000)]
10:38:40.98  : tid: MN0: Build date: [(Sep 11 2024) 10:35:13]
10:38:40.98  : tid: MN0: cores: available: 16, utilized: 15
10:38:40.191 : tid:   1: ==========================================================
10:38:40.191 : tid:   1: New test: _oneContact=1, maxContacts=1
10:38:40.191 : tid:   1: maxPCNodeVerts=4000
10:38:40.191 : tid:   1: use pointcloud multithread
10:38:40.191 : tid:   1: ==========================================================
10:38:40.194 : tid:   1: 0: TestType='ClearanceSplit',  CheckInside {
10:38:40.203 : tid:   1:  0 exec {
10:38:40.209 : tid:   1:   Found 988 pairs
10:38:40.209 : tid:   1:   3D_object	0
10:38:40.209 : tid:   1:   3D_object	1
10:38:40.211 : tid:   1:   triangle	(0.000; 0.000; 0.000)	(0.158; 10.262; -0.104)	(-0.041; 1.156; 0.127)	0
10:38:40.212 : tid:   1:   triangle	(-0.866; 23.054; -8.461)	(79.233; -131.344; 25.880)	(-0.987; 10.254; -8.512)	1
10:38:40.212 : tid:   1:   triangle	(0.000; 0.000; 0.000)	(0.158; 10.262; -0.104)	(-0.041; 1.156; 0.127)	0
10:38:40.212 : tid:   1:   triangle	(-0.987; 10.254; -8.512)	(79.233; -131.344; 25.880)	(79.112; -144.145; 25.828)	1
10:38:40.212 : tid:   1:   triangle	(0.000; 0.000; 0.000)	(0.158; 10.262; -0.104)	(-0.041; 1.156; 0.127)	0
10:38:40.212 : tid:   1:   triangle	(-0.866; 23.054; -8.461)	(-1.383; 23.054; -7.254)	(79.233; -131.344; 25.880)	1
10:38:40.212 : tid:   1:   triangle	(0.000; 0.000; 0.000)	(0.158; 10.262; -0.104)	(-0.041; 1.156; 0.127)	0
10:38:40.212 : tid:   1:   triangle	(79.233; -131.344; 25.880)	(-1.383; 23.054; -7.254)	(78.716; -131.344; 27.086)	1
10:38:40.212 : tid:   1:   triangle	(-0.041; 1.156; 0.127)	(0.158; 10.262; -0.104)	(0.093; 9.856; 0.039)	0
10:38:40.212 : tid:   1:   triangle	(-0.866; 23.054; -8.461)	(79.233; -131.344; 25.880)	(-0.987; 10.254; -8.512)	1
10:38:40.213 : tid:   1:   triangle	(-0.041; 1.156; 0.127)	(0.158; 10.262; -0.104)	(0.093; 9.856; 0.039)	0
10:38:40.213 : tid:   1:   triangle	(-0.987; 10.254; -8.512)	(79.233; -131.344; 25.880)	(79.112; -144.145; 25.828)	1
