15:58:02.691 : tid: MN0: Create (tid:11192)
15:58:02.695 : tid: MN0: Debug ver [5.13.0.99999(00000000)]
15:58:02.695 : tid: MN0: Build date: [(Jun 10 2024) 15:48:31]
15:58:02.695 : tid: MN0: cores: available: 16, utilized: 15
15:58:02.996 : tid:   1: ==========================================================
15:58:02.996 : tid:   1: New test: _oneContact=1, maxContacts=1
15:58:02.997 : tid:   1: maxPCNodeVerts=4000
15:58:02.997 : tid:   1: use pointcloud multithread
15:58:02.997 : tid:   1: ==========================================================
15:58:02.998 : tid:   1: 0: TestType='Tolerance',  {
15:58:03.7   : tid:   1:  === Process 1x2 frags ===
15:58:03.8   : tid:   1:  0 exec 0:0 {
15:58:03.53  : tid:   1:   Found 2624 pairs
15:58:03.53  : tid:   1:   3D_object	0
15:58:03.53  : tid:   1:   3D_object	1
15:58:03.70  : tid:   1:   triangle	(41.187; 0.309; 41.348)	(41.187; 0.309; 14.823)	(41.187; 0.801; 41.348)	1
15:58:03.71  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.71  : tid:   1:   triangle	(41.187; 0.801; 14.823)	(41.187; 0.801; 41.348)	(41.187; 0.309; 14.823)	1
15:58:03.71  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.71  : tid:   1:   triangle	(23.629; 0.309; 41.348)	(41.187; 0.309; 41.348)	(41.187; 0.801; 41.348)	1
15:58:03.71  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.71  : tid:   1:   triangle	(41.187; 0.801; 41.348)	(23.629; 0.801; 41.348)	(23.629; 0.309; 41.348)	1
15:58:03.71  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.71  : tid:   1:   triangle	(23.252; 0.309; 41.348)	(23.252; 0.309; 14.823)	(23.252; 0.801; 41.348)	1
15:58:03.71  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.71  : tid:   1:   triangle	(23.252; 0.801; 14.823)	(23.252; 0.801; 41.348)	(23.252; 0.309; 14.823)	1
15:58:03.72  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.72  : tid:   1:   triangle	(23.629; 0.309; 14.823)	(23.629; 0.309; 41.348)	(23.629; 0.801; 14.823)	1
15:58:03.72  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.72  : tid:   1:   triangle	(41.187; 0.309; 41.348)	(41.187; 0.309; 14.823)	(41.187; 0.801; 41.348)	1
15:58:03.72  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.72  : tid:   1:   triangle	(41.187; 0.801; 14.823)	(41.187; 0.801; 41.348)	(41.187; 0.309; 14.823)	1
15:58:03.72  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.72  : tid:   1:   triangle	(23.629; 0.309; 41.348)	(41.187; 0.309; 41.348)	(41.187; 0.801; 41.348)	1
15:58:03.72  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.72  : tid:   1:   triangle	(41.187; 0.801; 41.348)	(23.629; 0.801; 41.348)	(23.629; 0.309; 41.348)	1
15:58:03.72  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.72  : tid:   1:   triangle	(23.252; 0.309; 41.348)	(23.252; 0.309; 14.823)	(23.252; 0.801; 41.348)	1
15:58:03.72  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.73  : tid:   1:   triangle	(23.252; 0.801; 14.823)	(23.252; 0.801; 41.348)	(23.252; 0.309; 14.823)	1
15:58:03.73  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.73  : tid:   1:   triangle	(23.629; 0.309; 14.823)	(23.629; 0.309; 41.348)	(23.629; 0.801; 14.823)	1
15:58:03.73  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.73  : tid:   1:   triangle	(23.629; 0.801; 41.348)	(23.629; 0.801; 14.823)	(23.629; 0.309; 41.348)	1
15:58:03.73  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.73  : tid:   1:   triangle	(23.629; 0.801; 41.348)	(23.629; 0.801; 14.823)	(23.629; 0.309; 41.348)	1
15:58:03.73  : tid:   1:   triangle	(43.059; 0.773; 42.567)	(-11.042; 0.773; -14.328)	(-32.041; 0.773; -14.328)	0
15:58:03.73  : tid:   1:   triangle	(16.784; 0.309; 40.722)	(16.666; 0.309; 40.771)	(16.666; 0.801; 40.771)	1
15:58:03.73  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
15:58:03.73  : tid:   1:   triangle	(16.784; 0.309; 40.722)	(16.784; 0.801; 40.722)	(16.886; 0.309; 40.644)	1
15:58:03.74  : tid:   1:   triangle	(-11.042; 0.773; -14.328)	(43.059; 0.773; 42.567)	(6.168; 0.773; -14.328)	0
