11:29:59.987 : tid: MN0: Create (tid:26188)
11:29:59.989 : tid: MN0: Debug ver [5.13.0.99999(00000000)]
11:29:59.989 : tid: MN0: Build date: [(Mar  6 2024) 11:24:21]
11:29:59.989 : tid: MN0: cores: available: 16, utilized: 15
11:30:00.272 : tid:   1: ==========================================================
11:30:00.272 : tid:   1: New test: _oneContact=1, maxContacts=1
11:30:00.272 : tid:   1: maxPCNodeVerts=4000
11:30:00.273 : tid:   1: use pointcloud multithread
11:30:00.273 : tid:   1: ==========================================================
11:30:00.274 : tid:   1: 0: TestType='Tolerance',  CheckInside {
11:30:00.281 : tid:   1:  === Process 2x1 frags ===
11:30:00.283 : tid:   1:  0 exec 0:0 {
11:30:00.286 : tid:   1:   Found 506 pairs
11:30:00.286 : tid:   1:   3D_object	0
11:30:00.286 : tid:   1:   3D_object	1
11:30:00.295 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.295 : tid:   1:   triangle	(39.047; 7.990; -173.231)	(39.047; 7.990; -173.230)	(40.815; 7.990; -173.231)	0
11:30:00.295 : tid:   1:   triangle	(41.157; 0.309; -173.170)	(41.157; 0.309; -174.154)	(41.157; 12.467; -174.154)	1
11:30:00.295 : tid:   1:   triangle	(39.047; 7.990; -173.231)	(39.047; 7.990; -173.230)	(40.815; 7.990; -173.231)	0
11:30:00.295 : tid:   1:   triangle	(41.157; 12.467; -174.154)	(41.157; 12.467; -173.170)	(41.157; 0.309; -173.170)	1
11:30:00.295 : tid:   1:   triangle	(39.047; 7.990; -173.231)	(39.047; 7.990; -173.230)	(40.815; 7.990; -173.231)	0
11:30:00.295 : tid:   1:   triangle	(41.157; 0.309; -173.170)	(41.157; 0.309; -174.154)	(41.157; 12.467; -174.154)	1
11:30:00.295 : tid:   1:   triangle	(40.815; 7.370; -173.230)	(40.815; 6.385; -173.230)	(39.274; 7.370; -173.230)	0
11:30:00.296 : tid:   1:   triangle	(41.157; 12.467; -174.154)	(41.157; 12.467; -173.170)	(41.157; 0.309; -173.170)	1
11:30:00.296 : tid:   1:   triangle	(40.815; 7.370; -173.230)	(40.815; 6.385; -173.230)	(39.274; 7.370; -173.230)	0
11:30:00.296 : tid:   1:   triangle	(41.157; 0.309; -173.170)	(41.157; 0.309; -174.154)	(41.157; 12.467; -174.154)	1
11:30:00.296 : tid:   1:   triangle	(39.047; 7.990; -173.230)	(39.274; 7.370; -173.230)	(40.815; 6.385; -173.230)	0
11:30:00.296 : tid:   1:   triangle	(41.157; 12.467; -174.154)	(41.157; 12.467; -173.170)	(41.157; 0.309; -173.170)	1
11:30:00.296 : tid:   1:   triangle	(39.047; 7.990; -173.230)	(39.274; 7.370; -173.230)	(40.815; 6.385; -173.230)	0
11:30:00.296 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.296 : tid:   1:   triangle	(36.826; 8.482; -173.066)	(36.826; 5.772; -173.066)	(36.826; 8.482; -170.930)	0
11:30:00.296 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.296 : tid:   1:   triangle	(36.826; 5.772; -170.930)	(36.826; 8.482; -170.930)	(36.826; 5.772; -173.066)	0
11:30:00.296 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.296 : tid:   1:   triangle	(40.015; 8.482; -173.066)	(36.826; 8.482; -173.066)	(40.015; 8.482; -170.930)	0
11:30:00.297 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.297 : tid:   1:   triangle	(36.826; 8.482; -170.930)	(40.015; 8.482; -170.930)	(36.826; 8.482; -173.066)	0
11:30:00.297 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.297 : tid:   1:   triangle	(35.842; 8.961; -173.066)	(35.842; 6.252; -173.066)	(35.842; 8.961; -170.930)	0
11:30:00.297 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.297 : tid:   1:   triangle	(35.842; 6.252; -170.930)	(35.842; 8.961; -170.930)	(35.842; 6.252; -173.066)	0
11:30:00.297 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.297 : tid:   1:   triangle	(39.031; 8.961; -173.066)	(35.842; 8.961; -173.066)	(39.031; 8.961; -170.930)	0
11:30:00.297 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.297 : tid:   1:   triangle	(35.842; 8.961; -170.930)	(39.031; 8.961; -170.930)	(35.842; 8.961; -173.066)	0
11:30:00.297 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.298 : tid:   1:   triangle	(39.031; 6.252; -173.066)	(39.031; 8.961; -173.066)	(39.031; 6.252; -170.930)	0
11:30:00.298 : tid:   1:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
11:30:00.298 : tid:   1:   triangle	(39.031; 8.961; -170.930)	(39.031; 6.252; -170.930)	(39.031; 8.961; -173.066)	0
