16:21:35.305 : tid:   3: ==========================================================
16:21:35.305 : tid:   3: New test: _oneContact=1, maxContacts=1
16:21:35.305 : tid:   3: maxPCNodeVerts=4000
16:21:35.305 : tid:   3: use pointcloud multithread
16:21:35.305 : tid:   3: ==========================================================
16:21:35.306 : tid:   3: 0: TestType='Tolerance',  CheckInside {
16:21:35.306 : tid:   3:  === Process 2x1 frags ===
16:21:35.306 : tid:   3:  0 exec 0:0 {
16:21:35.310 : tid:   3:   Found 392 pairs
16:21:35.310 : tid:   3:   3D_object	0
16:21:35.310 : tid:   3:   3D_object	1
16:21:35.315 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.315 : tid:   3:   triangle	(38.427; 6.881; -174.670)	(38.427; 7.373; -174.670)	(38.427; 6.881; -170.930)	0
16:21:35.315 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.315 : tid:   3:   triangle	(38.427; 7.373; -170.930)	(38.427; 6.881; -170.930)	(38.427; 7.373; -174.670)	0
16:21:35.315 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.315 : tid:   3:   triangle	(38.414; 6.881; -174.670)	(38.427; 6.881; -174.670)	(38.414; 6.881; -170.930)	0
16:21:35.315 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.315 : tid:   3:   triangle	(38.427; 6.881; -170.930)	(38.414; 6.881; -170.930)	(38.427; 6.881; -174.670)	0
16:21:35.315 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.315 : tid:   3:   triangle	(37.443; 7.360; -174.670)	(37.443; 7.853; -174.670)	(37.443; 7.360; -170.930)	0
16:21:35.315 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.316 : tid:   3:   triangle	(37.443; 7.853; -170.930)	(37.443; 7.360; -170.930)	(37.443; 7.853; -174.670)	0
16:21:35.316 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.316 : tid:   3:   triangle	(37.430; 7.360; -174.670)	(37.443; 7.360; -174.670)	(37.430; 7.360; -170.930)	0
16:21:35.316 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.316 : tid:   3:   triangle	(37.443; 7.360; -170.930)	(37.430; 7.360; -170.930)	(37.443; 7.360; -174.670)	0
16:21:35.316 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.316 : tid:   3:   triangle	(37.430; 7.853; -174.670)	(37.430; 7.360; -174.670)	(37.430; 7.853; -170.930)	0
16:21:35.316 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
16:21:35.316 : tid:   3:   triangle	(37.430; 7.360; -170.930)	(37.430; 7.853; -170.930)	(37.430; 7.360; -174.670)	0
16:21:35.316 : tid:   3:   triangle	(27.146; 11.483; -173.170)	(41.157; 0.309; -173.170)	(41.157; 12.467; -173.170)	1
