13:36:26.983 : tid:   2: ==========================================================
13:36:26.991 : tid:   2: New test: _oneContact=1, maxContacts=1
13:36:26.993 : tid:   2: maxPCNodeVerts=4000
13:36:26.993 : tid:   2: use pointcloud multithread
13:36:26.994 : tid:   2: ==========================================================
13:36:26.996 : tid:   2: 0: TestType='DirectBelow',  topBottom=32 {
13:36:26.998 : tid:   2:  0 exec {
13:36:27.53  : tid:   2:   Found 5709 pairs
13:36:27.54  : tid:   2:   3D_object	0
13:36:27.55  : tid:   2:   3D_object	1
13:36:27.57  : tid:   2:   triangle	(-118.380; 9.737; 14.456)	(-118.359; 9.737; 14.456)	(-118.383; 9.820; 14.456)	0
13:36:27.58  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.58  : tid:   2:   triangle	(-118.380; 9.737; 14.456)	(-118.359; 9.737; 14.456)	(-118.383; 9.820; 14.456)	0
13:36:27.59  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.60  : tid:   2:   triangle	(-118.383; 9.820; 14.456)	(-118.359; 9.737; 14.456)	(-118.362; 9.842; 14.456)	0
13:36:27.60  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.61  : tid:   2:   triangle	(-118.383; 9.820; 14.456)	(-118.359; 9.737; 14.456)	(-118.362; 9.842; 14.456)	0
13:36:27.61  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.62  : tid:   2:   triangle	(-118.383; 9.820; 14.456)	(-118.467; 9.839; 14.456)	(-118.466; 9.818; 14.456)	0
13:36:27.62  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.63  : tid:   2:   triangle	(-118.383; 9.820; 14.456)	(-118.467; 9.839; 14.456)	(-118.466; 9.818; 14.456)	0
13:36:27.63  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.64  : tid:   2:   triangle	(-118.467; 9.839; 14.456)	(-118.383; 9.820; 14.456)	(-118.362; 9.842; 14.456)	0
13:36:27.64  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.65  : tid:   2:   triangle	(-118.467; 9.839; 14.456)	(-118.383; 9.820; 14.456)	(-118.362; 9.842; 14.456)	0
13:36:27.65  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.66  : tid:   2:   triangle	(-118.306; 9.739; 14.456)	(-118.309; 9.822; 14.456)	(-118.327; 9.738; 14.456)	0
13:36:27.66  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.67  : tid:   2:   triangle	(-118.306; 9.739; 14.456)	(-118.309; 9.822; 14.456)	(-118.327; 9.738; 14.456)	0
13:36:27.67  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.68  : tid:   2:   triangle	(-118.327; 9.738; 14.456)	(-118.309; 9.822; 14.456)	(-118.331; 9.843; 14.456)	0
13:36:27.68  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.69  : tid:   2:   triangle	(-118.327; 9.738; 14.456)	(-118.309; 9.822; 14.456)	(-118.331; 9.843; 14.456)	0
13:36:27.69  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.70  : tid:   2:   triangle	(-118.226; 9.846; 14.456)	(-118.331; 9.843; 14.456)	(-118.309; 9.822; 14.456)	0
13:36:27.70  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.71  : tid:   2:   triangle	(-118.226; 9.846; 14.456)	(-118.331; 9.843; 14.456)	(-118.309; 9.822; 14.456)	0
13:36:27.71  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.72  : tid:   2:   triangle	(-118.226; 9.846; 14.456)	(-118.309; 9.822; 14.456)	(-118.225; 9.825; 14.456)	0
13:36:27.72  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.73  : tid:   2:   triangle	(-118.226; 9.846; 14.456)	(-118.309; 9.822; 14.456)	(-118.225; 9.825; 14.456)	0
13:36:27.73  : tid:   2:   triangle	(-117.926; 9.180; 13.344)	(-118.448; 9.180; 13.813)	(-117.294; 9.180; 14.000)	1
13:36:27.74  : tid:   2:   triangle	(-118.306; 9.739; 14.456)	(-118.327; 9.738; 14.456)	(-118.304; 9.657; 14.456)	0
13:36:27.74  : tid:   2:   triangle	(-117.975; 9.146; 13.650)	(-117.294; 9.146; 14.000)	(-118.448; 9.146; 13.813)	1
13:36:27.75  : tid:   2:   triangle	(-118.306; 9.739; 14.456)	(-118.327; 9.738; 14.456)	(-118.304; 9.657; 14.456)	0
