17:59:41.978 : tid: MN0: Create (tid:24428)
17:59:41.978 : tid: MN0: Debug ver [5.11.0.99999(00000000)]
17:59:41.979 : tid: MN0: Build date: [(Jul 19 2023) 16:07:23]
17:59:41.979 : tid: MN0: affinity already applied (65534)
17:59:42.204 : tid:   1: _oneContact=1, maxContacts=1
17:59:42.204 : tid:   1: maxPCNodeVerts=4000
17:59:42.204 : tid:   1: use pointcloud multithread
17:59:42.205 : tid:   1: 0: TestType=2,  duplicatesOpt=1 {
17:59:42.209 : tid:   1:  Exec {
17:59:42.210 : tid:   1:   Found 245 pairs
17:59:42.210 : tid:   1:   line	(5.104; -5.841; -10.794)	(34.106; -5.841; 25.560)	0
17:59:42.215 : tid:   1:   line	(25.319; -5.841; -21.727)	(59.786; -5.841; 13.288)	0
17:59:42.215 : tid:   1:   3D_object	0
17:59:42.216 : tid:   1:   3D_object	1
17:59:42.216 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.216 : tid:   1:   triangle	(28.291; -5.841; 15.730)	(31.405; -5.841; 15.246)	(35.197; -5.841; 12.696)	0
17:59:42.217 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.217 : tid:   1:   triangle	(34.068; -5.841; 13.439)	(35.157; -5.841; 13.171)	(32.101; -5.841; 15.500)	0
17:59:42.217 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.217 : tid:   1:   triangle	(34.068; -5.841; 13.439)	(32.101; -5.841; 15.500)	(29.171; -5.841; 17.490)	0
17:59:42.218 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.218 : tid:   1:   triangle	(32.101; -5.841; 15.500)	(35.157; -5.841; 13.171)	(31.405; -5.841; 15.246)	0
17:59:42.218 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.218 : tid:   1:   triangle	(28.291; -5.841; 15.730)	(35.197; -5.841; 12.696)	(33.826; -5.841; 12.957)	0
17:59:42.219 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.219 : tid:   1:   triangle	(31.405; -5.841; 15.246)	(35.157; -5.841; 13.171)	(35.197; -5.841; 12.696)	0
17:59:42.219 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.220 : tid:   1:   triangle	(27.117; -5.841; 17.954)	(31.405; -5.841; 15.246)	(26.870; -5.841; 17.458)	0
17:59:42.220 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.220 : tid:   1:   triangle	(32.101; -5.841; 15.500)	(27.117; -5.841; 17.954)	(29.171; -5.841; 17.490)	0
17:59:42.220 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
17:59:42.221 : tid:   1:   triangle	(31.405; -5.841; 15.246)	(28.291; -5.841; 15.730)	(26.870; -5.841; 17.458)	0
17:59:42.221 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
