15:36:28.839 : tid: MN0: Create (tid:36780)
15:36:28.840 : tid: MN0: Debug ver [5.11.0.99999(00000000)]
15:36:28.840 : tid: MN0: Build date: [(Jul  5 2023) 12:41:14]
15:36:28.840 : tid: MN0: affinity already applied (65534)
15:36:28.886 : tid:   1: _oneContact=1, maxContacts=1
15:36:28.886 : tid:   1: maxPCNodeVerts=4000
15:36:28.887 : tid:   1: use pointcloud multithread
15:36:28.887 : tid:   1: 0: TestType=2,  {
15:36:28.892 : tid:   1:  Exec {
15:36:28.892 : tid:   1:   Found 418 pairs
15:36:28.893 : tid:   1:   3D_object	0
15:36:28.893 : tid:   1:   3D_object	1
15:36:28.893 : tid:   1:   triangle	(-0.734; 19.569; -136.584)	(-0.710; 18.799; -136.465)	(-0.697; 19.913; -136.423)	1
15:36:28.893 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.893 : tid:   1:   triangle	(-0.393; 19.925; -136.042)	(-0.393; 18.554; -136.042)	(-0.244; 19.559; -135.970)	1
15:36:28.893 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.893 : tid:   1:   triangle	(-0.625; 19.969; -136.274)	(-0.625; 18.703; -136.274)	(-0.522; 19.619; -136.145)	1
15:36:28.893 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.893 : tid:   1:   triangle	(-0.734; 19.569; -136.584)	(-0.734; 19.913; -136.749)	(-0.737; 18.799; -136.705)	1
15:36:28.893 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.893 : tid:   1:   triangle	(-0.393; 18.554; -136.042)	(-0.393; 19.925; -136.042)	(-0.522; 19.619; -136.145)	1
15:36:28.893 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.893 : tid:   1:   triangle	(-0.625; 18.703; -136.274)	(-0.625; 19.969; -136.274)	(-0.697; 19.913; -136.423)	1
15:36:28.894 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.894 : tid:   1:   triangle	(-0.625; 18.703; -136.274)	(-0.697; 19.913; -136.423)	(-0.710; 18.799; -136.465)	1
15:36:28.894 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
15:36:28.894 : tid:   1:   triangle	(-0.117; 19.702; -135.938)	(-0.000; 19.272; -135.928)	(-0.000; 20.132; -135.928)	1
15:36:28.894 : tid:   1:   triangle	(-0.504; 9.092; -136.596)	(-0.382; 19.789; -136.621)	(-0.504; 19.789; -136.596)	0
