16:09:23.551 : tid: MN0: Create (tid:24428)
16:09:23.553 : tid: MN0: Debug ver [5.11.0.99999(00000000)]
16:09:23.553 : tid: MN0: Build date: [(Jul 19 2023) 16:07:23]
16:09:23.553 : tid: MN0: cores: available: 16, utilized: 15
16:09:23.945 : tid:   1: _oneContact=1, maxContacts=1
16:09:23.945 : tid:   1: maxPCNodeVerts=4000
16:09:23.945 : tid:   1: use pointcloud multithread
16:09:23.946 : tid:   1: 0: TestType=2,  duplicatesOpt=1 {
16:09:23.950 : tid:   1:  Exec {
16:09:23.951 : tid:   1:   Found 245 pairs
16:09:23.951 : tid:   1:   3D_object	0
16:09:23.951 : tid:   1:   3D_object	1
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.953 : tid:   1:   triangle	(28.291; -5.841; 15.730)	(31.405; -5.841; 15.246)	(35.197; -5.841; 12.696)	0
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.953 : tid:   1:   triangle	(34.068; -5.841; 13.439)	(35.157; -5.841; 13.171)	(32.101; -5.841; 15.500)	0
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.953 : tid:   1:   triangle	(34.068; -5.841; 13.439)	(32.101; -5.841; 15.500)	(29.171; -5.841; 17.490)	0
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.953 : tid:   1:   triangle	(32.101; -5.841; 15.500)	(35.157; -5.841; 13.171)	(31.405; -5.841; 15.246)	0
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.953 : tid:   1:   triangle	(28.291; -5.841; 15.730)	(35.197; -5.841; 12.696)	(33.826; -5.841; 12.957)	0
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.953 : tid:   1:   triangle	(31.405; -5.841; 15.246)	(35.157; -5.841; 13.171)	(35.197; -5.841; 12.696)	0
16:09:23.953 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.954 : tid:   1:   triangle	(27.117; -5.841; 17.954)	(31.405; -5.841; 15.246)	(26.870; -5.841; 17.458)	0
16:09:23.954 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.954 : tid:   1:   triangle	(32.101; -5.841; 15.500)	(27.117; -5.841; 17.954)	(29.171; -5.841; 17.490)	0
16:09:23.954 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.954 : tid:   1:   triangle	(31.405; -5.841; 15.246)	(28.291; -5.841; 15.730)	(26.870; -5.841; 17.458)	0
16:09:23.954 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.954 : tid:   1:   triangle	(31.405; -5.841; 15.246)	(27.117; -5.841; 17.954)	(32.101; -5.841; 15.500)	0
16:09:23.954 : tid:   1:   triangle	(33.343; -6.645; 8.341)	(61.425; -6.679; 2.298)	(36.657; -6.645; 14.927)	1
16:09:23.954 : tid:   1:   triangle	(34.068; -5.841; 13.439)	(11.811; -5.841; 18.470)	(30.169; -5.841; 2.031)	0
