14:06:25.721 : tid: MN0: Create (tid:22332)
14:06:25.724 : tid: MN0: Debug ver [5.11.0.99999(00000000)]
14:06:25.724 : tid: MN0: Build date: [(Jul 17 2023) 19:12:35]
14:06:25.724 : tid: MN0: affinity already applied (65534)
14:06:26.122 : tid:   1: _oneContact=1, maxContacts=1
14:06:26.124 : tid:   1: maxPCNodeVerts=4000
14:06:26.125 : tid:   1: use pointcloud multithread
14:06:26.126 : tid:   1: 0: TestType=2,  duplicatesOpt=1 {
14:06:26.130 : tid:   1:  Exec {
14:06:26.133 : tid:   1:   Found 191 pairs
14:06:26.133 : tid:   1:   3D_object	0
14:06:26.133 : tid:   1:   3D_object	1
14:06:26.136 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
14:06:26.136 : tid:   1:   triangle	(-23.429; -6.351; 54.854)	(-22.824; -6.212; 55.081)	(-23.937; -6.351; 50.886)	0
14:06:26.136 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
14:06:26.136 : tid:   1:   triangle	(-23.429; -6.351; 54.854)	(-23.937; -6.351; 50.886)	(-24.997; -6.351; 47.507)	0
14:06:26.136 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
14:06:26.136 : tid:   1:   triangle	(-23.429; -6.351; 54.854)	(-20.101; -6.317; 30.452)	(-9.645; -6.351; 52.766)	0
14:06:26.136 : tid:   1:   triangle	(-18.902; -6.679; 82.623)	(-16.602; -6.645; 53.990)	(-4.709; -6.679; 79.988)	1
14:06:26.136 : tid:   1:   triangle	(-23.429; -6.351; 54.854)	(-20.101; -6.317; 30.452)	(-9.645; -6.351; 52.766)	0
14:06:26.136 : tid:   1:   triangle	(-16.602; -6.645; 53.990)	(-18.902; -6.679; 82.623)	(-23.863; -6.645; 55.268)	1
14:06:26.136 : tid:   1:   triangle	(-20.101; -6.317; 30.452)	(-23.429; -6.351; 54.854)	(-27.649; -6.317; 31.885)	0
14:06:26.136 : tid:   1:   triangle	(-21.170; -5.004; 59.083)	(-21.924; -5.004; 54.923)	(-22.819; -5.762; 55.082)	1
14:06:26.136 : tid:   1:   triangle	(-23.058; -5.331; 47.171)	(-23.491; -6.069; 50.292)	(-22.270; -5.734; 54.984)	0
14:06:26.137 : tid:   1:   triangle	(-22.019; -5.917; 60.515)	(-23.341; -6.203; 55.175)	(-22.353; -6.655; 63.592)	1
14:06:26.137 : tid:   1:   triangle	(-23.058; -5.331; 47.171)	(-23.491; -6.069; 50.292)	(-22.270; -5.734; 54.984)	0
14:06:26.137 : tid:   1:   triangle	(-21.170; -5.004; 59.083)	(-22.819; -5.762; 55.082)	(-21.084; -5.436; 62.445)	1
