17:20:00.856 : tid: MN0: Create (tid:11208)
17:20:00.856 : tid: MN0: Debug ver [5.10.0.99999(00000000)]
17:20:00.856 : tid: MN0: Build date: [(Oct 31 2022) 17:17:41]
17:20:00.924 : tid:   1: _oneContact=1, maxContacts=1
17:20:00.926 : tid:   1: 0: TestType=4,  topBottom=24
17:20:00.932 : tid:   1: Exec {
17:20:00.934 : tid:   1:  Found 60 pairs
17:20:00.934 : tid:   1:  3D_object
17:20:00.935 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -110.065)	(-147.959; 19.199; -110.065)
17:20:00.935 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.935 : tid:   1:  triangle	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -110.065)
17:20:00.935 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.935 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
17:20:00.935 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
17:20:00.936 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.378; 32.805; -110.469)	(-147.378; 9.508; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.959; 19.002; -110.065)	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -114.871)
17:20:00.936 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.959; 19.199; -114.871)	(-147.959; 19.002; -114.871)	(-147.959; 19.199; -110.065)
17:20:00.936 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
17:20:00.936 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.959; 19.002; -110.065)	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -114.871)
17:20:00.936 : tid:   1:  triangle	(-173.965; 32.805; -110.469)	(-147.505; 9.508; -110.469)	(-173.965; 9.508; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.959; 19.199; -114.871)	(-147.959; 19.002; -114.871)	(-147.959; 19.199; -110.065)
17:20:00.936 : tid:   1:  triangle	(-173.965; 32.805; -110.469)	(-147.505; 9.508; -110.469)	(-173.965; 9.508; -110.469)
17:20:00.936 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
17:20:00.937 : tid:   1:  triangle	(-173.965; 32.805; -110.469)	(-147.505; 9.508; -110.469)	(-173.965; 9.508; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -110.065)	(-147.959; 19.199; -110.065)
17:20:00.937 : tid:   1:  triangle	(-147.378; 21.106; -110.469)	(-173.965; 32.805; -110.469)	(-165.989; -1.321; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -110.065)
17:20:00.937 : tid:   1:  triangle	(-147.378; 21.106; -110.469)	(-173.965; 32.805; -110.469)	(-165.989; -1.321; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.959; 19.002; -110.065)	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -114.871)
17:20:00.937 : tid:   1:  triangle	(-147.378; 21.106; -110.469)	(-173.965; 32.805; -110.469)	(-165.989; -1.321; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.959; 19.199; -114.871)	(-147.959; 19.002; -114.871)	(-147.959; 19.199; -110.065)
17:20:00.937 : tid:   1:  triangle	(-147.378; 21.106; -110.469)	(-173.965; 32.805; -110.469)	(-165.989; -1.321; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
17:20:00.937 : tid:   1:  triangle	(-147.378; 21.106; -110.469)	(-173.965; 32.805; -110.469)	(-165.989; -1.321; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.959; 19.002; -114.871)	(-147.565; 19.002; -114.871)	(-147.959; 19.002; -110.065)
17:20:00.937 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.937 : tid:   1:  triangle	(-147.565; 19.199; -110.065)	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -114.871)
17:20:00.938 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.938 : tid:   1:  triangle	(-147.565; 19.002; -114.871)	(-147.565; 19.199; -114.871)	(-147.565; 19.002; -110.065)
17:20:00.938 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.938 : tid:   1:  triangle	(-147.959; 19.199; -110.065)	(-147.565; 19.199; -110.065)	(-147.959; 19.199; -114.871)
17:20:00.938 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.938 : tid:   1:  triangle	(-147.565; 19.199; -114.871)	(-147.959; 19.199; -114.871)	(-147.565; 19.199; -110.065)
17:20:00.938 : tid:   1:  triangle	(-147.378; 9.508; -110.469)	(-147.378; 21.106; -110.469)	(-147.505; 9.508; -110.469)
17:20:00.938 : tid:   1:  triangle	(-147.959; 19.002; -114.871)	(-147.565; 19.002; -114.871)	(-147.959; 19.002; -110.065)
17:20:00.938 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.378; 32.805; -110.469)	(-147.378; 9.508; -110.469)
17:20:00.938 : tid:   1:  triangle	(-147.565; 19.199; -110.065)	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -114.871)
17:20:00.938 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.378; 32.805; -110.469)	(-147.378; 9.508; -110.469)
17:20:00.938 : tid:   1:  triangle	(-147.565; 19.002; -114.871)	(-147.565; 19.199; -114.871)	(-147.565; 19.002; -110.065)
17:20:00.938 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.378; 32.805; -110.469)	(-147.378; 9.508; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.959; 19.199; -110.065)	(-147.565; 19.199; -110.065)	(-147.959; 19.199; -114.871)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.378; 32.805; -110.469)	(-147.378; 9.508; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.565; 19.199; -114.871)	(-147.959; 19.199; -114.871)	(-147.565; 19.199; -110.065)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.378; 32.805; -110.469)	(-147.378; 9.508; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.959; 19.002; -114.871)	(-147.565; 19.002; -114.871)	(-147.959; 19.002; -110.065)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.565; 19.199; -110.065)	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -114.871)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.565; 19.002; -114.871)	(-147.565; 19.199; -114.871)	(-147.565; 19.002; -110.065)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.959; 19.199; -110.065)	(-147.565; 19.199; -110.065)	(-147.959; 19.199; -114.871)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.939 : tid:   1:  triangle	(-147.565; 19.199; -114.871)	(-147.959; 19.199; -114.871)	(-147.565; 19.199; -110.065)
17:20:00.939 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-173.965; 32.805; -110.469)	(-147.378; 32.805; -110.469)
17:20:00.940 : tid:   1:  triangle	(-147.959; 19.002; -114.871)	(-147.565; 19.002; -114.871)	(-147.959; 19.002; -110.065)
17:20:00.940 : tid:   1:  triangle	(-173.965; 32.805; -110.469)	(-147.505; 9.508; -110.469)	(-173.965; 9.508; -110.469)
17:20:00.940 : tid:   1:  triangle	(-147.565; 19.199; -110.065)	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -114.871)
17:20:00.940 : tid:   1:  triangle	(-173.965; 32.805; -110.469)	(-147.505; 9.508; -110.469)	(-173.965; 9.508; -110.469)
