16:42:42.799 : tid: MN0: Create (tid:26132)
16:42:42.799 : tid: MN0: Debug ver [5.10.0.99999(00000000)]
16:42:42.800 : tid: MN0: Build date: [(Oct 31 2022) 16:35:42]
16:42:42.865 : tid:   1: _oneContact=1, maxContacts=1
16:42:42.867 : tid:   1: 0: TestType=4,  topBottom=24
16:42:42.873 : tid:   1: Exec {
16:42:42.875 : tid:   1:  Found 60 pairs
16:42:42.875 : tid:   1:  3D_object
16:42:42.875 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.565; 19.199; -110.065)	(-147.959; 19.199; -110.065)
16:42:42.875 : tid:   1:  triangle	(-147.051; 9.508; -110.469)	(-147.051; 21.106; -110.469)	(-147.505; 9.508; -110.469)
16:42:42.876 : tid:   1:  triangle	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -110.065)
16:42:42.876 : tid:   1:  triangle	(-147.051; 9.508; -110.469)	(-147.051; 21.106; -110.469)	(-147.505; 9.508; -110.469)
16:42:42.876 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
16:42:42.876 : tid:   1:  triangle	(-147.051; 9.508; -110.469)	(-147.051; 21.106; -110.469)	(-147.505; 9.508; -110.469)
16:42:42.876 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
16:42:42.876 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-147.051; 34.442; -110.469)	(-147.051; 9.508; -110.469)
16:42:42.876 : tid:   1:  triangle	(-147.959; 19.002; -110.065)	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -114.871)
16:42:42.876 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-174.292; 34.442; -110.469)	(-147.051; 34.442; -110.469)
16:42:42.876 : tid:   1:  triangle	(-147.959; 19.199; -114.871)	(-147.959; 19.002; -114.871)	(-147.959; 19.199; -110.065)
16:42:42.876 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-174.292; 34.442; -110.469)	(-147.051; 34.442; -110.469)
16:42:42.877 : tid:   1:  triangle	(-147.565; 19.002; -110.065)	(-147.959; 19.002; -110.065)	(-147.565; 19.002; -114.871)
16:42:42.877 : tid:   1:  triangle	(-147.505; 9.508; -110.469)	(-174.292; 34.442; -110.469)	(-147.051; 34.442; -110.469)
16:42:42.877 : tid:   1:  triangle	(-147.959; 19.002; -110.065)	(-147.959; 19.199; -110.065)	(-147.959; 19.002; -114.871)
